PHASE1 ID,ID,URL,Collection,Title,Contents,Codes - Michel,Codes - Gustavo,Codes - Ivano
C156794,DP477,https://github.com/ros-industrial/motoman,Commits,motoman,r the motion.\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation w,[battery management][servo][eco mode],,
C156793,DP478,https://github.com/ros-industrial/motoman,Commits,motoman,er - Update\n\nFixed enabling servos when in energy-savings mode.\nRemoved extra task creation w,[battery management][servo][eco mode],,
C156745,DP479,https://github.com/ros-industrial/motoman,Commits,motoman,"from Rosen Diankov (Mujin):\n> Detection of ""energy savings"" mode.\n> Fix support for R3 and R4",[battery management][saving mode],,
C150820,DP480,https://github.com/ROBOTIS-GIT/turtlebot3,Commits,turtlebot3,e2a0d6ee9dc0fe0eb708d414f10348a76c2': 'added battery voltage msg pub'},[battery info][voltage][add],,
C150819,DP481,https://github.com/ROBOTIS-GIT/turtlebot3,Commits,turtlebot3,48b19b093db61947a76562fa43087b44542': 'added battery voltage msg and info'},[battery info][voltage][add],,
C148825,DP482,https://github.com/robotican/lizi,Commits,lizi,0200771f8c926609d456c10b70019bb0e': 'publish battery on any state'},[battery info][pulish][any state],,
C146816,DP483,https://github.com/RoboJackets/igvc-software,Commits,igvc-software,ng in inaccurate imu readings\r\n\r\n* added battery diagnostics\r\n\r\n* wrote analyser for sens,[battery monitoring][diagnostic][add],,
C146476,DP484,https://github.com/RoboJackets/igvc-software,Commits,igvc-software,32b2d916a6a431a74cd': 'add comments. Clarify battery avg calculation'},[battery info][comments][battery calculation],,
C146149,DP485,https://github.com/RoboJackets/igvc-software,Commits,igvc-software,416cd1881961dcf93d70': 'fixed issue with low battery warning never publishing'},[battery info][even when low][fix],,
C145095,DP486,https://github.com/RoboJackets/igvc-software,Commits,igvc-software,3e9f813086547a4c27b57f0c9dfc8485d4bb': 'Adds battery monitor to dashboard.\nChanges layout of das,[battery info][dashboard][add],,
C138236,DP487,https://github.com/RCPRG-ros-pkg/elektron_robot,Commits,elektron_robot,2da803968e37933cd2bad': 'Sound indication of battery lvl'},[batter info][level][speaker],,
C138233,DP488,https://github.com/RCPRG-ros-pkg/elektron_robot,Commits,elektron_robot,929a9174faf9928b68ddd1cffe8c66815504': 'Main battery monitor'},[battery monitoring],,
C138176,DP489,https://github.com/RCPRG-ros-pkg/elektron_robot,Commits,elektron_robot,b77683b85b036914ae12e1dbc681b00a9a': 'Laptop battery monitor'},[battery info][laptop],,
C129080,DP490,https://github.com/pantor/ros-control-center,Commits,ros-control-center,52e6632c2fff6b7bb813aaf0673da666b8476c44': 'battery status formatting'},[battery info][correct msg format],,
C129079,DP491,https://github.com/pantor/ros-control-center,Commits,ros-control-center,6e847f1910f53a01893045d8ba3a4b1a62a95653': 'battery status percentage'},[battery info][pct][add],,
C129076,DP492,https://github.com/pantor/ros-control-center,Commits,ros-control-center,"32eef4d274aae34f760512d437ae20e8d888e28d': 'battery status bar, fixed undefined error'}",[battery info][status bar][gui],,
C129066,DP493,https://github.com/pantor/ros-control-center,Commits,ros-control-center,"8f00fa6d4edfe6667be018197': 'new screenshot, battery view, better overflow'}",[battery info][css and image][html page],,
C128629,DP494,https://github.com/pandora-auth-ros-pkg/pandora_ros_pkgs,Commits,pandora_ros_pkgs,11c8df50c054b7292d76762e3d8fe8db1f2e7': 'Add battery voltage validity check (>12V)'},[battery monitoring][validate voltage],,
C12664,DP495,https://github.com/AutonomyLab/create_autonomy,Commits,create_autonomy,3': 'Move ChargingState publisher with other battery state information'},[battery info][further battery status][publish],,
C126274,DP496,https://github.com/OUXT-Polaris/robotx_core,Commits,robotx_core,f7583729c6be154a5ddbb54c9be266f5c6c7f': 'add battery_monitor_driver_node'},[battery monitoring][node],,
C12622,DP497,https://github.com/AutonomyLab/create_autonomy,Commits,create_autonomy,onomyLab/charge-ratio\n\nCompute and publish battery charge ratio'},[battery info][charge][publish],,
C12621,DP498,https://github.com/AutonomyLab/create_autonomy,Commits,create_autonomy,f15dbe012370226426004': 'Compute and publish battery charge ratio'},[battery info][charge][publish],,
C12607,DP499,https://github.com/AutonomyLab/create_autonomy,Commits,create_autonomy,Merge pull request #9 from AutonomyLab/feat-battery\n\nAdd battery info topics'},[battery info][publish],,
C12605,DP500,https://github.com/AutonomyLab/create_autonomy,Commits,create_autonomy,fbdf19fb33e73a1426815d2f7aece8a621c65': 'Add battery info support'},[battery info][add],,
C12507,DP501,https://github.com/AutonomyLab/bebop_autonomy,Commits,bebop_autonomy,undant IFrame wait test\n- [Tests] Fixed the battery test issue with Bebop 2\n- Tested with Bebop,[battery test][fix],,
C118673,DP502,https://github.com/mavlink/mavros,Commits,mavros,"1b69cf2176079f5a2c6c88bd2': 'sys_status: Add battery status monitoring\n\nFix #19, partial #16.'}",[battery info][add status],,
C118415,DP503,https://github.com/markusk/minibot,Commits,minibot,e27e9ea8f7db1d2d0c915': 'Added piezo beep if battery is empty.'},[battery warning][beep],,
C118414,DP504,https://github.com/markusk/minibot,Commits,minibot,652f39d88e8eb2da0e154d2844f730a5aa2': 'Added battery percentage check for battery alarm.\nAlso fi,[battery info][add pct],,
C118301,DP505,https://github.com/markusk/minibot,Commits,minibot,3ed': 'Added calculation and actions for all battery states'},[battery info][test display][lcd],,
C118262,DP506,https://github.com/markusk/minibot,Commits,minibot,7613f9bd0e6fcbbf62f9dcb302fb00': 'Added more battery status fields'},"[battery info][new fields][status, health and lipo]",,
C118254,DP507,https://github.com/markusk/minibot,Commits,minibot,6eabd5cc87e7f1e28fd7415b78': 'Added start of battery_publisher'},[battery info][publish],,
C117940,DP508,https://github.com/markusk/minibot,Commits,minibot,a4dee2': 'initial commit. will start the new battery status OLED script'},[batter info][oled display],,
C117926,DP509,https://github.com/markusk/minibot,Commits,minibot,cf5d67351df12a587676741e9a535598c21': 'Added battery LCD test. Voltage reading and display.'},[battery display testing][lcd],,
C117923,DP510,https://github.com/markusk/minibot,Commits,minibot,97c859630621ff80e9520bbe51': 'Now displaying battery voltage'},[battery info][voltage][add],,
C117832,DP511,https://github.com/markusk/minibot,Commits,minibot,591466be3748fb4': 'changed code to work with battery service'},[battery info][service],,
C117771,DP512,https://github.com/markusk/minibot,Commits,minibot,de28': 'Added AD converter code for checking battery voltage'},[battery info][voltage][ad converter],,
C113935,DP513,https://github.com/kuka-isir/cart_opt_ctrl,Commits,cart_opt_ctrl,1e4b5cbf47e814aa3f6f95': 'Adding the kinetic energy constraint'},[FP],,
C113689,DP514,https://github.com/kucars/haptic_teleoperation,Commits,haptic_teleoperation,ooler will not send data to the robot if the battery is less that 40 %.'},[battery tactic][no data][battery lower than 40%],,
C103060,DP515,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,ddce8ab6492c1': 'Increase speaking volume in battery_warning.py'},[battery warning/info][speaker][increase volume],,
C103026,DP516,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,"84aec24a561b41': ""Merge branch 'master' into battery_warning""}",[battery warning],,
C102886,DP517,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,7cb7f2a203f34bef77343b9b5f39ea9': 'add speak battery app'},[batter info][speaker],,
C102885,DP518,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,094154bb891d4dbe15951a43c3a4025fef93e': 'add battery_warning in fetch_bringup.launch'},[battery warning][launch file],,
C102881,DP519,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,5b19f9929d7c132333cdeaea9d59ee299acac898': 'battery warning init'},[battery warning][first code],,
C102724,DP520,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,3517919292109f': 'Speak warning message when battery voltage is low'},[battery warning][speaker][battery low],,
C102719,DP521,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,c23a399d9a701afec90dee08f8ef403c8277e': 'new battery_warning'},[battery warning][speaker][warning],,
C101392,DP522,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,1be4d1815a2be2b1a747f42e76e67685ef': 'Record battery info before pwer go off'},[battery info/monitoring][recorde][before shuting down],,
C101049,DP523,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,"iwunau/master\n\nspeak the percentage of the battery with min charge and it's id""}",[battery info][speaker][lower threshold],,
C101046,DP524,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,3de0f05513e65': 'speak the percentage of the battery with min charge'},[battery info][speaker][lower threshold],,
C100485,DP525,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,"""Merge pull request #106 from garaemon/speak-battery-remaining\n\nSpeak the remaining percentages",[battery info][speaker][remaining],,
C100484,DP526,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,"9a': ""Speak the remaining percentages of the battery if it's not charged""}",[battery info][speaker][remaining],,
C100292,DP527,https://github.com/jsk-ros-pkg/jsk_robot,Commits,jsk_robot,bc2720c0eda77': 'add script to visualize pr2 battery'},[battery info][pr2][add],,
