ID,URL,Collection,Title,Contents,DateTime,DateTime
ROSD101,https://discourse.ros.org/t/dont-miss-eu-funding-for-ros-developments-via-rosin-ftps-next-cut-off-dates-june-14-sept-13-2019/8999,ROSDiscourse,"Don't miss EU funding for ROS developments via ROSIN FTPs - Next cut-off dates: June 14 & Sept 13, 2019","ent solutions (in terms of computation time, energy consumption) for a specified task. Currently",2019-05-02 8:43 AM,1556797380.0
SO2,https://stackoverflow.com/questions/59778016/simulating-battery-life-of-a-turtlebot-3-in-gazebo,StackOverflow,Simulating battery life of a Turtlebot 3 in Gazebo,e I can drive around a Turtlebot 3 while its battery state is simulated.I have read about the Gaz,2019-01-16 9:24 PM,1547637840.0
W50,https://wiki.ros.org/phm_tools,Wiki,phm_tools,more component in the Power Module which is battery and the failure rate of this component selec,LAST_UPDATE,0
W42,https://wiki.ros.org/ocean_battery_driver,Wiki,ocean_battery_driver,"ry and Power System.


 controls an array of battery controllers. The API below is for informati",LAST_UPDATE,0
W39,https://wiki.ros.org/rosserial_embeddedlinux,Wiki,rosserial_embeddedlinux,"l, and consumes under 10 watts of electrical power. This makes them expandable and interesting",LAST_UPDATE,0
W31,https://wiki.ros.org/pr2_gazebo_plugins,Wiki,pr2_gazebo_plugins,kBaseline>GazeboRosPowerNode<robotNamespace><powerStateTopic><powerStateRate><fullChargeCapacit,LAST_UPDATE,0
W3,https://wiki.ros.org/ps3joy,Wiki,ps3joy,"f>
<n>: inactivity timeout in seconds (saves battery life).
<f>: file name to redirect output to.",LAST_UPDATE,0
W23,https://wiki.ros.org/battery_monitor_rmp,Wiki,battery_monitor_rmp,s and then uses espeak to tell the user if a battery is getting low. It also publishes this infor,LAST_UPDATE,0
W21,https://wiki.ros.org/pr2_power_board,Wiki,pr2_power_board,lates the main fan speed of the PR2 based on battery and power board temperature. power_node2pow,LAST_UPDATE,0
W2,https://wiki.ros.org/laptop_battery_monitor,Wiki,laptop_battery_monitor,Simple script to check battery status,LAST_UPDATE,0
W17,https://wiki.ros.org/wiimote,Wiki,wiimote,"umble (vibrator),
 buttons, joystick, and battery state. The node additionally enables ROS",LAST_UPDATE,0
W14,https://wiki.ros.org/m4atx_battery_monitor,Wiki,m4atx_battery_monitor,ckage will read the information from a m4atx battery supply and publish it as a ros message. Loca,LAST_UPDATE,0
W12,https://wiki.ros.org/kobuki_node,Wiki,kobuki_node,heel_right_joint_namestringwheel_right_joint~battery_capacitydouble16.5~battery_lowdouble13.5~bat,LAST_UPDATE,0
W11,https://wiki.ros.org/power_monitor,Wiki,power_monitor,"wer_monitor collects messages from the ocean_battery_server and
 the pr2_power_board, and pub",LAST_UPDATE,0
